task_id,model_id,architecture,name,language,prompt,code,pass@1,tests
r/HumanEval_126_is_sorted,ministral-8b-latest,SLM,HumanEval_126_is_sorted,r,"# Given a list of numbers, return whether or not they are sorted
# in ascending order. If list has more than 1 duplicate of the same
# number, return FALSE. Assume no negative numbers and only integers.
# Examples
# >>> is_sorted(c(5))
# TRUE
# >>> is_sorted(c(1, 2, 3, 4, 5))
# TRUE
# >>> is_sorted(c(1, 3, 2, 4, 5))
# FALSE
# >>> is_sorted(c(1, 2, 3, 4, 5, 6))
# TRUE
# >>> is_sorted(c(1, 2, 3, 4, 5, 6, 7))
# TRUE
# >>> is_sorted(c(1, 3, 2, 4, 5, 6, 7))
# FALSE
# >>> is_sorted(c(1, 2, 2, 3, 3, 4))
# TRUE
# >>> is_sorted(c(1, 2, 2, 2, 3, 4))
# FALSE
is_sorted <- function(lst) {","is_sorted <- function(lst) {
  # Verifica se la lista è vuota o ha un solo elemento
  if (length(lst) <= 1) {
    return(TRUE)
  }

  # Verifica se la lista è ordinata in modo ascendente
  if (!isTRUE(all(diff(lst) >= 0))) {
    return(FALSE)
  }

  # Verifica che non ci siano più di un duplicato consecutivo
  if (!isTRUE(all(diff(lst) != 0 | diff(lst, lag = 1) != 0))) {
    return(FALSE)
  }

  # Verifica che non ci siano più di un duplicato non consecutivo
  if (length(unique(lst)) != length(lst) && length(which(duplicated(lst))) > 0) {
    return(FALSE)
  }

  return(TRUE)
}",AssertionError,"test_humaneval <- function() {
    candidate <- is_sorted
    stopifnot(isTRUE(all.equal(candidate(c(5)), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 3, 4, 5)), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 3, 2, 4, 5)), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 3, 4, 5, 6)), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 3, 4, 5, 6, 7)), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 3, 2, 4, 5, 6, 7)), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(c()), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(c(1)), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(c(3, 2, 1)), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 2, 2, 3, 4)), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 3, 3, 3, 4)), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 2, 3, 3, 4)), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 3, 4)), TRUE)))
}
test_humaneval()"
r/HumanEval_127_intersection,ministral-8b-latest,SLM,HumanEval_127_intersection,r,"# You are given two intervals,
# where each interval is a pair of integers. For example, interval = (start, end) = (1, 2).
# The given intervals are closed which means that the interval (start, end)
# includes both start and end.
# For each given interval, it is assumed that its start is less or equal its end.
# Your task is to determine whether the length of intersection of these two 
# intervals is a prime number.
# Example, the intersection of the intervals (1, 3), (2, 4) is (2, 3)
# which its length is 1, which not a prime number.
# If the length of the intersection is a prime number, return ""YES"",
# otherwise, return ""NO"".
# If the two intervals don't intersect, return ""NO"".
# [input/output] samples:
# >>> intersection(c(1, 2), c(2, 3))
# 'NO'
# >>> intersection(c(-1, 1), c(0, 4))
# 'NO'
# >>> intersection(c(-3, -1), c(-5, 5))
# 'YES'
intersection <- function(interval1, interval2) {","intersection <- function(interval1, interval2) {
  start1 <- interval1[1]
  end1 <- interval1[2]
  start2 <- interval2[1]
  end2 <- interval2[2]

  # Calcolo dell'intersezione
  max_start <- max(start1, start2)
  min_end <- min(end1, end2)

  if (max_start > min_end) {
    return(""NO"")
  }

  length <- min_end - max_start + 1

  # Funzione ausiliaria per verificare se un numero è primo
  is_prime <- function(n) {
    if (n <= 1) return(FALSE)
    if (n == 2) return(TRUE)
    if (n %% 2 == 0) return(FALSE)
    for (i in seq(3, sqrt(n), by = 2)) {
      if (n %% i == 0) return(FALSE)
    }
    return(TRUE)
  }

  if (is_prime(length)) {
    return(""YES"")
  } else {
    return(""NO"")
  }
}",AssertionError,"test_humaneval <- function() {
    candidate <- intersection
    stopifnot(isTRUE(all.equal(candidate(c(1, 2), c(2, 3)), 'NO')))
    stopifnot(isTRUE(all.equal(candidate(c(-1, 1), c(0, 4)), 'NO')))
    stopifnot(isTRUE(all.equal(candidate(c(-3, -1), c(-5, 5)), 'YES')))
    stopifnot(isTRUE(all.equal(candidate(c(-2, 2), c(-4, 0)), 'YES')))
    stopifnot(isTRUE(all.equal(candidate(c(-11, 2), c(-1, -1)), 'NO')))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2), c(3, 5)), 'NO')))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2), c(1, 2)), 'NO')))
    stopifnot(isTRUE(all.equal(candidate(c(-2, -2), c(-3, -2)), 'NO')))
}
test_humaneval()"
r/HumanEval_128_prod_signs,ministral-8b-latest,SLM,HumanEval_128_prod_signs,r,"# You are given a vector arr of integers and you need to return
# sum of magnitudes of integers multiplied by product of all signs
# of each number in the vector, represented by 1, -1 or 0.
# Note: return NULL for empty arr.
# Example:
# >>> prod_signs(c(1, 2, 2, -4))
# 9
# >>> prod_signs(c(0, 1))
# 0
# >>> prod_signs(c())
# NULL
prod_signs <- function(arr) {","prod_signs <- function(arr) {
  if (length(arr) == 0) {
    return(NULL)
  }

  sum_magnitudes <- sum(abs(arr))
  product_signs <- prod(sign(arr))

  if (product_signs == 0) {
    return(0)
  } else {
    return(sum_magnitudes * product_signs)
  }
}",passed,"test_humaneval <- function() {
    candidate <- prod_signs
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 2, -4)), -9)))
    stopifnot(isTRUE(all.equal(candidate(c(0, 1)), 0)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 1, 1, 2, 3, -1, 1)), -10)))
    stopifnot(isTRUE(all.equal(candidate(c()), NULL)))
    stopifnot(isTRUE(all.equal(candidate(c(2, 4, 1, 2, -1, -1, 9)), 20)))
    stopifnot(isTRUE(all.equal(candidate(c(-1, 1, -1, 1)), 4)))
    stopifnot(isTRUE(all.equal(candidate(c(-1, 1, 1, 1)), -4)))
    stopifnot(isTRUE(all.equal(candidate(c(-1, 1, 1, 0)), 0)))
}
test_humaneval()"
r/HumanEval_129_minPath,ministral-8b-latest,SLM,HumanEval_129_minPath,r,"# Given a grid with N rows and N columns (N >= 2) and a positive integer k, 
# each cell of the grid contains a value. Every integer in the range [1, N * N]
# inclusive appears exactly once on the cells of the grid.
# You have to find the minimum path of length k in the grid. You can start
# from any cell, and in each step you can move to any of the neighbor cells,
# in other words, you can go to cells which share an edge with you current
# cell.
# Please note that a path of length k means visiting exactly k cells (not
# necessarily distinct).
# You CANNOT go off the grid.
# A path A (of length k) is considered less than a path B (of length k) if
# after making the ordered lists of the values on the cells that A and B go
# through (let's call them lst_A and lst_B), lst_A is lexicographically less
# than lst_B, in other words, there exist an integer index i (1 <= i <= k)
# such that lst_A[i] < lst_B[i] and for any j (1 <= j < i) we have
# lst_A[j] = lst_B[j].
# It is guaranteed that the answer is unique.
# Return an ordered list of the values on the cells that the minimum path go through.
# Examples:    
# >>> minPath(list(c(1, 2, 3), c(4, 5, 6), c(7, 8, 9)), 3)
# c(1, 2, 1)
# >>> minPath(list(c(5, 9, 3), c(4, 1, 6), c(7, 8, 2)), 1)
# c(1)
minPath <- function(grid, k) {","minPath <- function(grid, k) {
  n <- length(grid)
  directions <- c(0, 1, 0, -1, 0)  # Direzioni: destra, giù, sinistra, su
  visited <- matrix(FALSE, nrow = n, ncol = n)
  min_path <- NULL
  min_value <- Inf

  # Funzione ricorsiva per esplorare i percorsi
  dfs <- function(current_pos, path, remaining) {
    i <- current_pos[1]
    j <- current_pos[2]
    current_value <- grid[i, j]

    if (remaining == 0) {
      if (length(path) == k && sum(path) < min_value) {
        min_value <<- sum(path)
        min_path <<- path
      }
      return()
    }

    visited[i, j] <- TRUE
    path <<- c(path, current_value)

    for (d in 1:4) {
      ni <- i + directions[d]
      nj <- j + directions[d + 1]

      if (ni >= 1 && ni <= n && nj >= 1 && nj <= n && !visited[ni, nj]) {
        dfs(c(ni, nj), path, remaining - 1)
      }
    }

    visited[i, j] <- FALSE
    path <<- path[-length(path)]
  }

  # Inizializza e trova il percorso minimo
  for (i in 1:n) {
    for (j in 1:n) {
      dfs(c(i, j), integer(0), k - 1)
    }
  }

  # Verifica se il percorso trovato è il minimo lexicografico
  if (length(min_path) == k) {
    min_path
  } else {
    # Ricerca esplicita del percorso minimo lexicografico
    all_paths <- list()
    for (i in 1:n) {
      for (j in 1:n) {
        current_path <- list()
        current_visited <- matrix(FALSE, nrow = n, ncol = n)
        current_visited[i, j] <- TRUE
        current_path[[1]] <- grid[i, j]

        dfs_lex <- function(current_pos, path, remaining) {
          i <- current_pos[1]
          j <- current_pos[2]

          if (remaining == 0) {
            all_paths[[length(all_paths) + 1]] <- path
            return()
          }

          for (d in 1:4) {
            ni <- i + directions[d]
            nj <- j + directions[d + 1]

            if (ni >= 1 && ni <= n && nj >= 1 && nj <= n && !current_visited[ni, nj]) {
              current_visited[ni, nj] <- TRUE
              current_path[[length(current_path) + 1]] <- grid[ni, nj]
              dfs_lex(c(ni, nj), current_path, remaining - 1)
              current_visited[ni, nj] <- FALSE
              current_path[[length(current_path)]] <- NULL
            }
          }
        }

        dfs_lex(c(i, j), current_path, k - 1)
      }
    }

    # Trova il percorso minimo lexicografico
    min_lex_path <- min(all_paths, lexorder = TRUE)
    min_lex_path
  }
}",AssertionError,"test_humaneval <- function() {
    candidate <- minPath
    stopifnot(isTRUE(all.equal(candidate(list(c(1, 2, 3), c(4, 5, 6), c(7, 8, 9)), 3), c(1, 2, 1))))
    stopifnot(isTRUE(all.equal(candidate(list(c(5, 9, 3), c(4, 1, 6), c(7, 8, 2)), 1), c(1))))
    stopifnot(isTRUE(all.equal(candidate(list(c(1, 2, 3, 4), c(5, 6, 7, 8), c(9, 10, 11, 12), c(13, 14, 15, 16)), 4), c(1, 2, 1, 2))))
    stopifnot(isTRUE(all.equal(candidate(list(c(6, 4, 13, 10), c(5, 7, 12, 1), c(3, 16, 11, 15), c(8, 14, 9, 2)), 7), c(1, 10, 1, 10, 1, 10, 1))))
    stopifnot(isTRUE(all.equal(candidate(list(c(8, 14, 9, 2), c(6, 4, 13, 15), c(5, 7, 1, 12), c(3, 10, 11, 16)), 5), c(1, 7, 1, 7, 1))))
    stopifnot(isTRUE(all.equal(candidate(list(c(11, 8, 7, 2), c(5, 16, 14, 4), c(9, 3, 15, 6), c(12, 13, 10, 1)), 9), c(1, 6, 1, 6, 1, 6, 1, 6, 1))))
    stopifnot(isTRUE(all.equal(candidate(list(c(12, 13, 10, 1), c(9, 3, 15, 6), c(5, 16, 14, 4), c(11, 8, 7, 2)), 12), c(1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6))))
    stopifnot(isTRUE(all.equal(candidate(list(c(2, 7, 4), c(3, 1, 5), c(6, 8, 9)), 8), c(1, 3, 1, 3, 1, 3, 1, 3))))
    stopifnot(isTRUE(all.equal(candidate(list(c(6, 1, 5), c(3, 8, 9), c(2, 7, 4)), 8), c(1, 5, 1, 5, 1, 5, 1, 5))))
    stopifnot(isTRUE(all.equal(candidate(list(c(1, 2), c(3, 4)), 10), c(1, 2, 1, 2, 1, 2, 1, 2, 1, 2))))
    stopifnot(isTRUE(all.equal(candidate(list(c(1, 3), c(3, 2)), 10), c(1, 3, 1, 3, 1, 3, 1, 3, 1, 3))))
}
test_humaneval()"
r/HumanEval_130_tri,ministral-8b-latest,SLM,HumanEval_130_tri,r,"# Everyone knows Fibonacci sequence, it was studied deeply by mathematicians in 
# the last couple centuries. However, what people don't know is Tribonacci sequence.
# Tribonacci sequence is defined by the recurrence:
# tri(1) = 3
# tri(n) = 1 + n / 2, if n is even.
# tri(n) =  tri(n - 1) + tri(n - 2) + tri(n + 1), if n is odd.
# For example:
# tri(2) = 1 + (2 / 2) = 2
# tri(4) = 3
# tri(3) = tri(2) + tri(1) + tri(4)
#        = 2 + 3 + 3 = 8 
# You are given a non-negative integer number n, you have to a return a list of the 
# first n + 1 numbers of the Tribonacci sequence.
# Examples:
# >>> tri(3)
# c(1, 3, 2, 8)
tri <- function(n) {","tri <- function(n) {
  if (n < 0) return(integer(0))

  result <- numeric(n + 1)
  result[1] <- 1  # tri(0) = 1 (implicito dalla definizione e dagli esempi)

  for (i in 1:n) {
    if (i == 1) {
      result[i + 1] <- 3  # tri(1) = 3
    } else if (i %% 2 == 0) {
      result[i + 1] <- 1 + i / 2
    } else {
      # tri(n) = tri(n-1) + tri(n-2) + tri(n+1) per n dispari
      # Ma dobbiamo calcolare tri(n+1) prima di averlo in result
      # Quindi usiamo una variabile temporanea
      temp <- result[i] + result[i - 1] + result[i + 1]
      result[i + 1] <- temp
    }
  }

  return(result)
}",AssertionError,"test_humaneval <- function() {
    candidate <- tri
    stopifnot(isTRUE(all.equal(candidate(3), c(1, 3, 2, 8))))
    stopifnot(isTRUE(all.equal(candidate(4), c(1, 3, 2, 8, 3))))
    stopifnot(isTRUE(all.equal(candidate(5), c(1, 3, 2, 8, 3, 15))))
    stopifnot(isTRUE(all.equal(candidate(6), c(1, 3, 2, 8, 3, 15, 4))))
    stopifnot(isTRUE(all.equal(candidate(7), c(1, 3, 2, 8, 3, 15, 4, 24))))
    stopifnot(isTRUE(all.equal(candidate(8), c(1, 3, 2, 8, 3, 15, 4, 24, 5))))
    stopifnot(isTRUE(all.equal(candidate(9), c(1, 3, 2, 8, 3, 15, 4, 24, 5, 35))))
    stopifnot(isTRUE(all.equal(candidate(20), c(1, 3, 2, 8, 3, 15, 4, 24, 5, 35, 6, 48, 7, 63, 8, 80, 9, 99, 10, 120, 11))))
    stopifnot(isTRUE(all.equal(candidate(0), c(1))))
    stopifnot(isTRUE(all.equal(candidate(1), c(1, 3))))
}
test_humaneval()"
r/HumanEval_131_digits,ministral-8b-latest,SLM,HumanEval_131_digits,r,"# Given a positive integer n, return the product of the odd digits.
# Return 0 if all digits are even.
# For example:
# >>> digits(1)
# 1
# >>> digits(4)
# 0
# >>> digits(235)
# 15
digits <- function(n) {","digits <- function(n) {
  n <- as.integer(as.character(n))  # Convert to integer to handle leading zeros if any
  odd_digits <- unlist(strsplit(as.character(n), """"))  # Split into individual digits
  odd_digits <- as.numeric(odd_digits)  # Convert to numeric
  odd_digits <- odd_digits[odd_digits %% 2 != 0]  # Filter odd digits
  if (length(odd_digits) == 0) {
    return(0)
  } else {
    return(prod(odd_digits))
  }
}",passed,"test_humaneval <- function() {
    candidate <- digits
    stopifnot(isTRUE(all.equal(candidate(5), 5)))
    stopifnot(isTRUE(all.equal(candidate(54), 5)))
    stopifnot(isTRUE(all.equal(candidate(120), 1)))
    stopifnot(isTRUE(all.equal(candidate(5014), 5)))
    stopifnot(isTRUE(all.equal(candidate(98765), 315)))
    stopifnot(isTRUE(all.equal(candidate(5576543), 2625)))
    stopifnot(isTRUE(all.equal(candidate(2468), 0)))
}
test_humaneval()"
r/HumanEval_132_is_nested,ministral-8b-latest,SLM,HumanEval_132_is_nested,r,"# Create a function that takes a string as input which contains only square brackets.
# The function should return TRUE if and only if there is a valid subsequence of brackets 
# where at least one bracket in the subsequence is nested.
# >>> is_nested('[[]]')
# TRUE
# >>> is_nested('[]]]]]]][[[[[]')
# FALSE
# >>> is_nested('[][]')
# FALSE
# >>> is_nested('[]')
# FALSE
# >>> is_nested('[[][]]')
# TRUE
# >>> is_nested('[[]][[')
# TRUE
is_nested <- function(string) {","is_nested <- function(string) {
  stack <- 0
  nested <- FALSE

  for (char in strsplit(string, """")[[1]]) {
    if (char == ""["") {
      stack <- stack + 1
      if (stack > 1) {
        nested <- TRUE
      }
    } else if (char == ""]"") {
      if (stack == 0) {
        return(FALSE)
      }
      stack <- stack - 1
    }
  }

  return(nested && stack == 0)
}",AssertionError,"test_humaneval <- function() {
    candidate <- is_nested
    stopifnot(isTRUE(all.equal(candidate('[[]]'), TRUE)))
    stopifnot(isTRUE(all.equal(candidate('[]]]]]]][[[[[]'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('[][]'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('[]'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('[[[[]]]]'), TRUE)))
    stopifnot(isTRUE(all.equal(candidate('[]]]]]]]]]]'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('[][][[]]'), TRUE)))
    stopifnot(isTRUE(all.equal(candidate('[[]'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('[]]'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('[[]][['), TRUE)))
    stopifnot(isTRUE(all.equal(candidate('[[][]]'), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(''), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('[[[[[[[['), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(']]]]]]]]'), FALSE)))
}
test_humaneval()"
r/HumanEval_133_sum_squares,ministral-8b-latest,SLM,HumanEval_133_sum_squares,r,"# You are given a list of numbers.
# You need to return the sum of squared numbers in the given list,
# round each element in the list to the upper int(Ceiling) first.
# Examples:
# >>> lst(c(1.0, 2.0, 3.0))
# 14
# >>> lst(c(1.0, 4.0, 9.0))
# 98
# >>> lst(c(1.0, 3.0, 5.0, 7.0))
# 84
# >>> lst(c(1.4, 4.2, 0.0))
# 29
# >>> lst(c(-2.4, 1.0, 1.0))
# 6
sum_squares <- function(lst) {","sum_squares <- function(lst) {
  ceiling_values <- ceiling(lst)
  squared_values <- ceiling_values^2
  sum(squared_values)
}",passed,"test_humaneval <- function() {
    candidate <- sum_squares
    stopifnot(isTRUE(all.equal(candidate(c(1.0, 2.0, 3.0)), 14)))
    stopifnot(isTRUE(all.equal(candidate(c(1.0, 2.0, 3.0)), 14)))
    stopifnot(isTRUE(all.equal(candidate(c(1.0, 3.0, 5.0, 7.0)), 84)))
    stopifnot(isTRUE(all.equal(candidate(c(1.4, 4.2, 0.0)), 29)))
    stopifnot(isTRUE(all.equal(candidate(c(-2.4, 1.0, 1.0)), 6)))
    stopifnot(isTRUE(all.equal(candidate(c(100.0, 1.0, 15.0, 2.0)), 10230)))
    stopifnot(isTRUE(all.equal(candidate(c(10000.0, 10000.0)), 200000000)))
    stopifnot(isTRUE(all.equal(candidate(c(-1.4, 4.6, 6.3)), 75)))
    stopifnot(isTRUE(all.equal(candidate(c(-1.4, 17.9, 18.9, 19.9)), 1086)))
    stopifnot(isTRUE(all.equal(candidate(c(0.0)), 0)))
    stopifnot(isTRUE(all.equal(candidate(c(-1.0)), 1)))
    stopifnot(isTRUE(all.equal(candidate(c(-1.0, 1.0, 0.0)), 2)))
}
test_humaneval()"
r/HumanEval_134_check_if_last_char_is_a_letter,ministral-8b-latest,SLM,HumanEval_134_check_if_last_char_is_a_letter,r,"# Create a function that returns TRUE if the last character
# of a given string is an alphabetical character and is not
# a part of a word, and FALSE otherwise.
# Note: ""word"" is a group of characters separated by space.
# Examples:
# >>> check_if_last_char_is_a_letter('apple pie')
# FALSE
# >>> check_if_last_char_is_a_letter('apple pi e')
# TRUE
# >>> check_if_last_char_is_a_letter('apple pi e ')
# FALSE
# >>> check_if_last_char_is_a_letter('')
# FALSE
check_if_last_char_is_a_letter <- function(txt) {","check_if_last_char_is_a_letter <- function(txt) {
  if (nchar(txt) == 0) {
    return(FALSE)
  }

  last_char <- substr(txt, nchar(txt), nchar(txt))
  is_alpha <- grepl(""[a-zA-Z]"", last_char)

  if (!is_alpha) {
    return(FALSE)
  }

  last_word <- substr(txt, max(which(!grepl("" "", txt))) - nchar(txt) + 1, nchar(txt))
  if (nchar(last_word) == 1) {
    return(TRUE)
  }

  last_char_pos <- nchar(txt)
  prev_char_pos <- last_char_pos - 1

  if (prev_char_pos >= 1 && !grepl("" "", substr(txt, prev_char_pos, prev_char_pos))) {
    return(FALSE)
  }

  return(TRUE)
}",AssertionError,"test_humaneval <- function() {
    candidate <- check_if_last_char_is_a_letter
    stopifnot(isTRUE(all.equal(candidate('apple'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('apple pi e'), TRUE)))
    stopifnot(isTRUE(all.equal(candidate('eeeee'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('A'), TRUE)))
    stopifnot(isTRUE(all.equal(candidate('Pumpkin pie '), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('Pumpkin pie 1'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(''), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('eeeee e '), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('apple pie'), FALSE)))
    stopifnot(isTRUE(all.equal(candidate('apple pi e '), FALSE)))
}
test_humaneval()"
r/HumanEval_135_can_arrange,ministral-8b-latest,SLM,HumanEval_135_can_arrange,r,"# Create a function which returns the largest index of an element which
# is not greater than or equal to the element immediately preceding it. If
# no such element exists then return -1. The given vector will not contain
# duplicate values.
# Examples:
# >>> can_arrange(c(1, 2, 4, 3, 5))
# 3
# >>> can_arrange(c(1, 2, 3))
# -1
can_arrange <- function(arr) {","can_arrange <- function(arr) {
  n <- length(arr)
  if (n < 2) {
    return(-1)
  }

  for (i in 2:n) {
    if (arr[i] < arr[i-1]) {
      return(i)
    }
  }
  return(-1)
}",AssertionError,"test_humaneval <- function() {
    candidate <- can_arrange
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 4, 3, 5)), 3)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 2, 4, 5)), -1)))
    stopifnot(isTRUE(all.equal(candidate(c(1, 4, 2, 5, 6, 7, 8, 9, 10)), 2)))
    stopifnot(isTRUE(all.equal(candidate(c(4, 8, 5, 7, 3)), 4)))
    stopifnot(isTRUE(all.equal(candidate(c()), -1)))
}
test_humaneval()"
r/HumanEval_136_largest_smallest_integers,ministral-8b-latest,SLM,HumanEval_136_largest_smallest_integers,r,"# Create a function that returns a list (a, b), where 'a' is
# the largest of negative integers, and 'b' is the smallest
# of positive integers in a list.
# If there is no negative or positive integers, return them as NULL.
# Examples:
# >>> largest_smallest_integers(c(2, 4, 1, 3, 5, 7))
# list(NULL, 1)
# >>> largest_smallest_integers(c())
# list(NULL, NULL)
# >>> largest_smallest_integers(c(0))
# list(NULL, NULL)
largest_smallest_integers <- function(lst) {","    lst_neg <- lst[lst < 0]
    lst_pos <- lst[lst > 0]

    a <- if (length(lst_neg) > 0) max(lst_neg) else NULL
    b <- if (length(lst_pos) > 0) min(lst_pos) else NULL

    return(list(a, b))
}",AssertionError,"test_humaneval <- function() {
    candidate <- largest_smallest_integers
    stopifnot(isTRUE(all.equal(candidate(c(2, 4, 1, 3, 5, 7)), list(NULL, 1))))
    stopifnot(isTRUE(all.equal(candidate(c(2, 4, 1, 3, 5, 7, 0)), list(NULL, 1))))
    stopifnot(isTRUE(all.equal(candidate(c(1, 3, 2, 4, 5, 6, -2)), c(-2, 1))))
    stopifnot(isTRUE(all.equal(candidate(c(4, 5, 3, 6, 2, 7, -7)), c(-7, 2))))
    stopifnot(isTRUE(all.equal(candidate(c(7, 3, 8, 4, 9, 2, 5, -9)), c(-9, 2))))
    stopifnot(isTRUE(all.equal(candidate(c()), list(NULL, NULL))))
    stopifnot(isTRUE(all.equal(candidate(c(0)), list(NULL, NULL))))
    stopifnot(isTRUE(all.equal(candidate(c(-1, -3, -5, -6)), list(-1, NULL))))
    stopifnot(isTRUE(all.equal(candidate(c(-1, -3, -5, -6, 0)), list(-1, NULL))))
    stopifnot(isTRUE(all.equal(candidate(c(-6, -4, -4, -3, 1)), c(-3, 1))))
    stopifnot(isTRUE(all.equal(candidate(c(-6, -4, -4, -3, -100, 1)), c(-3, 1))))
}
test_humaneval()"
r/HumanEval_137_compare_one,ministral-8b-latest,SLM,HumanEval_137_compare_one,r,"# Create a function that takes integers, floats, or strings representing
# real numbers, and returns the larger variable in its given variable type.
# Return NULL if the values are equal.
# Note: If a real number is represented as a string, the floating point might be . or ,
# >>> compare_one(1, 2.5)
# 2.5
# >>> compare_one(1, '2,3')
# '2,3'
# >>> compare_one('5,1', '6')
# '6'
# >>> compare_one('1', 1)
# NULL
compare_one <- function(a, b) {","compare_one <- function(a, b) {
  # Convert both inputs to numeric, handling string representations with . or ,
  a_num <- suppressWarnings(as.numeric(gsub(""[^0-9.-]"", """", a)))
  b_num <- suppressWarnings(as.numeric(gsub(""[^0-9.-]"", """", b)))

  # Check if conversion was successful (i.e., not NA)
  if (is.na(a_num) || is.na(b_num)) {
    return(NULL)
  }

  if (a_num > b_num) {
    return(a)
  } else if (b_num > a_num) {
    return(b)
  } else {
    return(NULL)
  }
}",AssertionError,"test_humaneval <- function() {
    candidate <- compare_one
    stopifnot(isTRUE(all.equal(candidate(1, 2), 2)))
    stopifnot(isTRUE(all.equal(candidate(1, 2.5), 2.5)))
    stopifnot(isTRUE(all.equal(candidate(2, 3), 3)))
    stopifnot(isTRUE(all.equal(candidate(5, 6), 6)))
    stopifnot(isTRUE(all.equal(candidate(1, '2,3'), '2,3')))
    stopifnot(isTRUE(all.equal(candidate('5,1', '6'), '6')))
    stopifnot(isTRUE(all.equal(candidate('1', '2'), '2')))
    stopifnot(isTRUE(all.equal(candidate('1', 1), NULL)))
}
test_humaneval()"
r/HumanEval_138_is_equal_to_sum_even,ministral-8b-latest,SLM,HumanEval_138_is_equal_to_sum_even,r,"# Evaluate whether the given number n can be written as the sum of exactly 4 positive even numbers
# Example
# >>> is_equal_to_sum_even(4)
# FALSE
# >>> is_equal_to_sum_even(6)
# FALSE
# >>> is_equal_to_sum_even(8)
# TRUE
is_equal_to_sum_even <- function(n) {","is_equal_to_sum_even <- function(n) {
  if (n < 8 || n %% 2 != 0) {
    return(FALSE)
  }

  # Verifica se n può essere scritto come somma di 4 numeri pari positivi
  # La somma minima di 4 numeri pari positivi è 2+2+2+2 = 8
  # La somma massima è n - 4 (perché i numeri devono essere >= 2)
  # Verifichiamo se (n - 8) è divisibile per 2 (perché ogni numero è pari)
  return((n - 8) %% 2 == 0)
}",passed,"test_humaneval <- function() {
    candidate <- is_equal_to_sum_even
    stopifnot(isTRUE(all.equal(candidate(4), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(6), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(8), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(10), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(11), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(12), TRUE)))
    stopifnot(isTRUE(all.equal(candidate(13), FALSE)))
    stopifnot(isTRUE(all.equal(candidate(16), TRUE)))
}
test_humaneval()"
r/HumanEval_139_special_factorial,ministral-8b-latest,SLM,HumanEval_139_special_factorial,r,"# The Brazilian factorial is defined as:
# brazilian_factorial(n) = n! * (n-1)! * (n-2)! * ... * 1!
# where n > 0
# For example:
# >>> special_factorial(4)
# 288
# The function will receive an integer as input and should return the special
# factorial of this integer.
special_factorial <- function(n) {","special_factorial <- function(n) {
  if (n <= 0) {
    return(0)
  }
  result <- 1
  for (i in 1:n) {
    result <- result * factorial(i)
  }
  return(result)
}",passed,"test_humaneval <- function() {
    candidate <- special_factorial
    stopifnot(isTRUE(all.equal(candidate(4), 288)))
    stopifnot(isTRUE(all.equal(candidate(5), 34560)))
    stopifnot(isTRUE(all.equal(candidate(7), 125411328000)))
    stopifnot(isTRUE(all.equal(candidate(1), 1)))
}
test_humaneval()"
