task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
395,deepseek-v4-pro,MoE,Write a python function to find the first non-repeated character in a given string.,"def first_non_repeating_character(str1):
  char_order = []
  ctr = {}
  for c in str1:
    if c in ctr:
      ctr[c] += 1
    else:
      ctr[c] = 1 
      char_order.append(c)
  for c in char_order:
    if ctr[c] == 1:
      return c
  return None",,"assert first_non_repeating_character(""abcabc"") == None
assert first_non_repeating_character(""abc"") == ""a""
assert first_non_repeating_character(""ababc"") == ""c""","from collections import Counter

def first_non_repeating_character(s):
    counts = Counter(s)
    for ch in s:
        if counts[ch] == 1:
            return ch
    return None",passed,0.2001
396,deepseek-v4-pro,MoE,Write a function to check whether the given string starts and ends with the same character or not using regex.,"import re  
regex = r'^[a-z]$|^([a-z]).*\1$'
def check_char(string): 
	if(re.search(regex, string)): 
		return ""Valid"" 
	else: 
		return ""Invalid"" ",,"assert check_char(""abba"") == ""Valid""
assert check_char(""a"") == ""Valid""
assert check_char(""abcd"") == ""Invalid""","import re

def check_char(s):
    if not s:
        return ""Invalid""
    if re.match(r'^(.).*\1$', s) or len(s) == 1:
        return ""Valid""
    return ""Invalid""",passed,0.2505
397,deepseek-v4-pro,MoE,Write a function to find the median of three specific numbers.,"def median_numbers(a,b,c):
 if a > b:
    if a < c:
        median = a
    elif b > c:
        median = b
    else:
        median = c
 else:
    if a > c:
        median = a
    elif b < c:
        median = b
    else:
        median = c
 return median",,"assert median_numbers(25,55,65)==55.0
assert median_numbers(20,10,30)==20.0
assert median_numbers(15,45,75)==45.0","def median_numbers(a, b, c):
    return sorted([a, b, c])[1]",passed,0.066
398,deepseek-v4-pro,MoE,Write a function to compute the sum of digits of each number of a given list.,"def sum_of_digits(nums):
    return sum(int(el) for n in nums for el in str(n) if el.isdigit())",,"assert sum_of_digits([10,2,56])==14
assert sum_of_digits([[10,20,4,5,'b',70,'a']])==19
assert sum_of_digits([10,20,-4,5,-70])==19","def sum_of_digits(lst):
    def digit_sum(n):
        if isinstance(n, int):
            s = 0
            for d in str(abs(n)):
                s += int(d)
            return s
        return 0

    total = 0
    for item in lst:
        if isinstance(item, list):
            for sub in item:
                total += digit_sum(sub)
        else:
            total += digit_sum(item)
    return total",passed,0.2693
399,deepseek-v4-pro,MoE,Write a function to perform the mathematical bitwise xor operation across the given tuples.,"def bitwise_xor(test_tup1, test_tup2):
  res = tuple(ele1 ^ ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res) ",,"assert bitwise_xor((10, 4, 6, 9), (5, 2, 3, 3)) == (15, 6, 5, 10)
assert bitwise_xor((11, 5, 7, 10), (6, 3, 4, 4)) == (13, 6, 3, 14)
assert bitwise_xor((12, 6, 8, 11), (7, 4, 5, 6)) == (11, 2, 13, 13)","def bitwise_xor(t1, t2):
    return tuple(a ^ b for a, b in zip(t1, t2))",passed,0.2476
400,deepseek-v4-pro,MoE,Write a function to extract the frequency of unique tuples in the given list order irrespective.,"def extract_freq(test_list):
  res = len(list(set(tuple(sorted(sub)) for sub in test_list)))
  return (res)",,"assert extract_freq([(3, 4), (1, 2), (4, 3), (5, 6)] ) == 3
assert extract_freq([(4, 15), (2, 3), (5, 4), (6, 7)] ) == 4
assert extract_freq([(5, 16), (2, 3), (6, 5), (6, 9)] ) == 4","from collections import Counter

def extract_freq(lst):
    normalized = [tuple(sorted(t)) for t in lst]
    return len(Counter(normalized))",passed,0.2056
401,deepseek-v4-pro,MoE,Write a function to perform index wise addition of tuple elements in the given two nested tuples.,"def add_nested_tuples(test_tup1, test_tup2):
  res = tuple(tuple(a + b for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res) ",,"assert add_nested_tuples(((1, 3), (4, 5), (2, 9), (1, 10)), ((6, 7), (3, 9), (1, 1), (7, 3))) == ((7, 10), (7, 14), (3, 10), (8, 13))
assert add_nested_tuples(((2, 4), (5, 6), (3, 10), (2, 11)), ((7, 8), (4, 10), (2, 2), (8, 4))) == ((9, 12), (9, 16), (5, 12), (10, 15))
assert add_nested_tuples(((3, 5), (6, 7), (4, 11), (3, 12)), ((8, 9), (5, 11), (3, 3), (9, 5))) == ((11, 14), (11, 18), (7, 14), (12, 17))","def add_nested_tuples(t1, t2):
    return tuple(tuple(a + b for a, b in zip(p1, p2)) for p1, p2 in zip(t1, t2))",passed,0.5443
402,deepseek-v4-pro,MoE,Write a function to compute the value of ncr%p.,"def ncr_modp(n, r, p): 
    C = [0 for i in range(r+1)]   
    C[0] = 1
    for i in range(1, n+1): 
        for j in range(min(i, r), 0, -1): 
            C[j] = (C[j] + C[j-1]) % p   
    return C[r] ",,"assert ncr_modp(10,2,13)==6
assert ncr_modp(15,12,43)==25
assert ncr_modp(17,9,18)==10","import math

def ncr_modp(n, r, p):
    if r > n:
        return 0
    if r == 0 or r == n:
        return 1 % p
    if r > n - r:
        r = n - r
    num = 1
    den = 1
    for i in range(r):
        num = (num * (n - i)) % p
        den = (den * (i + 1)) % p
    return (num * pow(den, p - 2, p)) % p",AssertionError,0.208
403,deepseek-v4-pro,MoE,Write a function to check if a url is valid or not using regex.,"import re
def is_valid_URL(str):
	regex = (""((http|https)://)(www.)?"" +
			""[a-zA-Z0-9@:%._\\+~#?&//=]"" +
			""{2,256}\\.[a-z]"" +
			""{2,6}\\b([-a-zA-Z0-9@:%"" +
			""._\\+~#?&//=]*)"")
	p = re.compile(regex)
	if (str == None):
		return False
	if(re.search(p, str)):
		return True
	else:
		return False",,"assert is_valid_URL(""https://www.google.com"") == True
assert is_valid_URL(""https:/www.gmail.com"") == False
assert is_valid_URL(""https:// www.redit.com"") == False","import re

def is_valid_URL(url):
    pattern = r'^https?://(www\.)?[a-zA-Z0-9-]+\.[a-zA-Z]{2,}(/.*)?$'
    return bool(re.match(pattern, url))",passed,0.1389
404,deepseek-v4-pro,MoE,Write a python function to find the minimum of two numbers.,"def minimum(a,b):   
    if a <= b: 
        return a 
    else: 
        return b ",,"assert minimum(1,2) == 1
assert minimum(-5,-4) == -5
assert minimum(0,0) == 0","def minimum(a, b):
    return a if a < b else b",passed,0.3275
405,deepseek-v4-pro,MoE,Write a function to check whether an element exists within a tuple.,"def check_tuplex(tuplex,tuple1): 
  if tuple1 in tuplex:
    return True
  else:
     return False",,"assert check_tuplex((""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"", ""e""),'r')==True
assert check_tuplex((""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"", ""e""),'5')==False
assert check_tuplex((""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"",""e""),3)==True","def check_tuplex(tup, element):
    return element in tup",passed,0.3084
406,deepseek-v4-pro,MoE,Write a python function to find the parity of a given number.,"def find_Parity(x): 
    y = x ^ (x >> 1); 
    y = y ^ (y >> 2); 
    y = y ^ (y >> 4); 
    y = y ^ (y >> 8); 
    y = y ^ (y >> 16); 
    if (y & 1): 
        return (""Odd Parity""); 
    return (""Even Parity""); ",,"assert find_Parity(12) == ""Even Parity""
assert find_Parity(7) == ""Odd Parity""
assert find_Parity(10) == ""Even Parity""","def find_Parity(n):
    if n % 2 == 0:
        return ""Even Parity""
    else:
        return ""Odd Parity""",passed,0.0829
407,deepseek-v4-pro,MoE,Write a function to create the next bigger number by rearranging the digits of a given number.,"def rearrange_bigger(n):
    nums = list(str(n))
    for i in range(len(nums)-2,-1,-1):
        if nums[i] < nums[i+1]:
            z = nums[i:]
            y = min(filter(lambda x: x > z[0], z))
            z.remove(y)
            z.sort()
            nums[i:] = [y] + z
            return int("""".join(nums))
    return False",,"assert rearrange_bigger(12)==21
assert rearrange_bigger(10)==False
assert rearrange_bigger(102)==120","def rearrange_bigger(n):
    digits = list(str(n))
    i = len(digits) - 2
    while i >= 0 and digits[i] >= digits[i + 1]:
        i -= 1
    if i < 0:
        return False
    j = len(digits) - 1
    while digits[j] <= digits[i]:
        j -= 1
    digits[i], digits[j] = digits[j], digits[i]
    digits[i + 1:] = reversed(digits[i + 1:])
    result = int(''.join(digits))
    return result if result > n else False",passed,0.1961
408,deepseek-v4-pro,MoE,Write a function to find k number of pairs which consist of one element from the first array and one element from the second array.,"import heapq
def k_smallest_pairs(nums1, nums2, k):
   queue = []
   def push(i, j):
       if i < len(nums1) and j < len(nums2):
           heapq.heappush(queue, [nums1[i] + nums2[j], i, j])
   push(0, 0)
   pairs = []
   while queue and len(pairs) < k:
       _, i, j = heapq.heappop(queue)
       pairs.append([nums1[i], nums2[j]])
       push(i, j + 1)
       if j == 0:
           push(i + 1, 0)
   return pairs",,"assert k_smallest_pairs([1,3,7],[2,4,6],2)==[[1, 2], [1, 4]]
assert k_smallest_pairs([1,3,7],[2,4,6],1)==[[1, 2]]
assert k_smallest_pairs([1,3,7],[2,4,6],7)==[[1, 2], [1, 4], [3, 2], [1, 6], [3, 4], [3, 6], [7, 2]]","import heapq

def k_smallest_pairs(nums1, nums2, k):
    if not nums1 or not nums2:
        return []

    result = []
    min_heap = []

    for i in range(min(k, len(nums1))):
        heapq.heappush(min_heap, (nums1[i] + nums2[0], i, 0))

    while min_heap and len(result) < k:
        _, i, j = heapq.heappop(min_heap)
        result.append([nums1[i], nums2[j]])

        if j + 1 < len(nums2):
            heapq.heappush(min_heap, (nums1[i] + nums2[j + 1], i, j + 1))

    return result",passed,0.3921
409,deepseek-v4-pro,MoE,Write a function to find the minimum product from the pairs of tuples within a given list.,"def min_product_tuple(list1):
    result_min = min([abs(x * y) for x, y in list1] )
    return result_min",,"assert min_product_tuple([(2, 7), (2, 6), (1, 8), (4, 9)] )==8
assert min_product_tuple([(10,20), (15,2), (5,10)] )==30
assert min_product_tuple([(11,44), (10,15), (20,5), (12, 9)] )==100","from functools import reduce
from operator import mul

def min_product_tuple(lst):
    return min(reduce(mul, pair) for pair in lst)",passed,0.1516
410,deepseek-v4-pro,MoE,Write a function to find the minimum value in a given heterogeneous list.,"def min_val(listval):
     min_val = min(i for i in listval if isinstance(i, int))
     return min_val",,"assert min_val(['Python', 3, 2, 4, 5, 'version'])==2
assert min_val(['Python', 15, 20, 25])==15
assert min_val(['Python', 30, 20, 40, 50, 'version'])==20","def min_val(lst):
    nums = [x for x in lst if isinstance(x, (int, float))]
    return min(nums) if nums else None",passed,0.1739
411,deepseek-v4-pro,MoE,Write a function to convert the given snake case string to camel case string by using regex.,"import re
def snake_to_camel(word):
  return ''.join(x.capitalize() or '_' for x in word.split('_'))",,"assert snake_to_camel('android_tv') == 'AndroidTv'
assert snake_to_camel('google_pixel') == 'GooglePixel'
assert snake_to_camel('apple_watch') == 'AppleWatch'","import re

def snake_to_camel(s):
    return ''.join(word.capitalize() for word in s.split('_'))",passed,0.4696
412,deepseek-v4-pro,MoE,Write a python function to remove odd numbers from a given list.,"def remove_odd(l):
    for i in l:
        if i % 2 != 0:
            l.remove(i)
    return l",,"assert remove_odd([1,2,3]) == [2]
assert remove_odd([2,4,6]) == [2,4,6]
assert remove_odd([10,20,3]) == [10,20]","def remove_odd(lst):
    return [x for x in lst if x % 2 == 0]",passed,0.2267
413,deepseek-v4-pro,MoE,Write a function to extract the nth element from a given list of tuples.,"def extract_nth_element(list1, n):
    result = [x[n] for x in list1]
    return result",,"assert extract_nth_element([('Greyson Fulton', 98, 99), ('Brady Kent', 97, 96), ('Wyatt Knott', 91, 94), ('Beau Turnbull', 94, 98)] ,0)==['Greyson Fulton', 'Brady Kent', 'Wyatt Knott', 'Beau Turnbull']
assert extract_nth_element([('Greyson Fulton', 98, 99), ('Brady Kent', 97, 96), ('Wyatt Knott', 91, 94), ('Beau Turnbull', 94, 98)] ,2)==[99, 96, 94, 98]
assert extract_nth_element([('Greyson Fulton', 98, 99), ('Brady Kent', 97, 96), ('Wyatt Knott', 91, 94), ('Beau Turnbull', 94, 98)],1)==[98, 97, 91, 94]","def extract_nth_element(lst, n):
    return [t[n] for t in lst]",passed,0.3013
414,deepseek-v4-pro,MoE,Write a python function to check whether the value exists in a sequence or not.,"def overlapping(list1,list2):  
    c=0
    d=0
    for i in list1: 
        c+=1
    for i in list2: 
        d+=1
    for i in range(0,c): 
        for j in range(0,d): 
            if(list1[i]==list2[j]): 
                return 1
    return 0",,"assert overlapping([1,2,3,4,5],[6,7,8,9]) == False
assert overlapping([1,2,3],[4,5,6]) == False
assert overlapping([1,4,5],[1,4,5]) == True","def overlapping(seq1, seq2):
    for item in seq1:
        if item in seq2:
            return True
    return False",passed,0.0518
415,deepseek-v4-pro,MoE,Write a python function to find a pair with highest product from a given array of integers.,"def max_Product(arr): 
    arr_len = len(arr) 
    if (arr_len < 2): 
        return (""No pairs exists"")           
    x = arr[0]; y = arr[1]      
    for i in range(0,arr_len): 
        for j in range(i + 1,arr_len): 
            if (arr[i] * arr[j] > x * y): 
                x = arr[i]; y = arr[j] 
    return x,y    ",,"assert max_Product([1,2,3,4,7,0,8,4]) == (7,8)
assert max_Product([0,-1,-2,-4,5,0,-6]) == (-4,-6)
assert max_Product([1,2,3]) == (2,3)","import sys

def max_Product(arr):
    if len(arr) < 2:
        return None
    arr_sorted = sorted(arr)
    n = len(arr_sorted)
    prod1 = arr_sorted[0] * arr_sorted[1]
    prod2 = arr_sorted[n-1] * arr_sorted[n-2]
    if prod1 > prod2:
        return (arr_sorted[0], arr_sorted[1])
    else:
        return (arr_sorted[n-2], arr_sorted[n-1])",AssertionError,0.117
416,deepseek-v4-pro,MoE,Write a function to find the maximum sum we can make by dividing number in three parts recursively and summing them up together for the given number.,"MAX = 1000000
def breakSum(n): 
	dp = [0]*(n+1) 
	dp[0] = 0
	dp[1] = 1
	for i in range(2, n+1): 
		dp[i] = max(dp[int(i/2)] + dp[int(i/3)] + dp[int(i/4)], i); 
	return dp[n]",,"assert breakSum(12) == 13
assert breakSum(24) == 27
assert breakSum(23) == 23","def breakSum(n):
    if n <= 2:
        return n
    return max(n, breakSum(n // 2) + breakSum(n // 3) + breakSum(n // 4))",passed,0.0842
417,deepseek-v4-pro,MoE,Write a function to find common first element in given list of tuple.,"def group_tuples(Input): 
	out = {} 
	for elem in Input: 
		try: 
			out[elem[0]].extend(elem[1:]) 
		except KeyError: 
			out[elem[0]] = list(elem) 
	return [tuple(values) for values in out.values()] ",,"assert group_tuples([('x', 'y'), ('x', 'z'), ('w', 't')]) == [('x', 'y', 'z'), ('w', 't')]
assert group_tuples([('a', 'b'), ('a', 'c'), ('d', 'e')]) == [('a', 'b', 'c'), ('d', 'e')]
assert group_tuples([('f', 'g'), ('f', 'g'), ('h', 'i')]) == [('f', 'g', 'g'), ('h', 'i')]","from collections import defaultdict

def group_tuples(tuples):
    groups = defaultdict(list)
    for first, second in tuples:
        groups[first].append(second)
    return [tuple([key] + values) for key, values in groups.items()]",passed,0.148
418,deepseek-v4-pro,MoE,Write a python function to find the sublist having maximum length.,"def Find_Max(lst): 
    maxList = max((x) for x in lst) 
    return maxList",,"assert Find_Max([['A'],['A','B'],['A','B','C']]) == ['A','B','C']
assert Find_Max([[1],[1,2],[1,2,3]]) == [1,2,3]
assert Find_Max([[1,1],[1,2,3],[1,5,6,1]]) == [1,5,6,1]","def Find_Max(lst):
    return max(lst, key=len)",passed,0.1158
419,deepseek-v4-pro,MoE,Write a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.,"def round_and_sum(list1):
  lenght=len(list1)
  round_and_sum=sum(list(map(round,list1))* lenght)
  return round_and_sum",,"assert round_and_sum([22.4, 4.0, -16.22, -9.10, 11.00, -12.22, 14.20, -5.20, 17.50])==243
assert round_and_sum([5,2,9,24.3,29])==345
assert round_and_sum([25.0,56.7,89.2])==513","import math

def round_and_sum(lst):
    rounded = [round(x) for x in lst]
    total = sum(rounded)
    return total * len(lst)",passed,0.2098
420,deepseek-v4-pro,MoE,Write a python function to find the cube sum of first n even natural numbers.,"def cube_Sum(n): 
    sum = 0
    for i in range(1,n + 1): 
        sum += (2*i)*(2*i)*(2*i) 
    return sum",,"assert cube_Sum(2) == 72
assert cube_Sum(3) == 288
assert cube_Sum(4) == 800","def cube_Sum(n):
    return 2 * (n * (n + 1)) ** 2",passed,0.0702
421,deepseek-v4-pro,MoE,Write a function to concatenate each element of tuple by the delimiter.,"def concatenate_tuple(test_tup):
    delim = ""-""
    res = ''.join([str(ele) + delim for ele in test_tup])
    res = res[ : len(res) - len(delim)]
    return (str(res)) ",,"assert concatenate_tuple((""ID"", ""is"", 4, ""UTS"") ) == 'ID-is-4-UTS'
assert concatenate_tuple((""QWE"", ""is"", 4, ""RTY"") ) == 'QWE-is-4-RTY'
assert concatenate_tuple((""ZEN"", ""is"", 4, ""OP"") ) == 'ZEN-is-4-OP'","def concatenate_tuple(t):
    return '-'.join(str(x) for x in t)",passed,0.1204
422,deepseek-v4-pro,MoE,Write a python function to find the average of cubes of first n natural numbers.,"def find_Average_Of_Cube(n):  
    sum = 0
    for i in range(1, n + 1): 
        sum += i * i * i  
    return round(sum / n, 6) ",,"assert find_Average_Of_Cube(2) == 4.5
assert find_Average_Of_Cube(3) == 12
assert find_Average_Of_Cube(1) == 1","def find_Average_Of_Cube(n):
    total = sum(i**3 for i in range(1, n+1))
    return total / n",passed,0.2527
423,deepseek-v4-pro,MoE,Write a function to solve gold mine problem.,"def get_maxgold(gold, m, n): 
    goldTable = [[0 for i in range(n)] 
                        for j in range(m)]   
    for col in range(n-1, -1, -1): 
        for row in range(m):  
            if (col == n-1): 
                right = 0
            else: 
                right = goldTable[row][col+1] 
            if (row == 0 or col == n-1): 
                right_up = 0
            else: 
                right_up = goldTable[row-1][col+1] 
            if (row == m-1 or col == n-1): 
                right_down = 0
            else: 
                right_down = goldTable[row+1][col+1] 
            goldTable[row][col] = gold[row][col] + max(right, right_up, right_down) 
    res = goldTable[0][0] 
    for i in range(1, m): 
        res = max(res, goldTable[i][0])  
    return res ",,"assert get_maxgold([[1, 3, 1, 5],[2, 2, 4, 1],[5, 0, 2, 3],[0, 6, 1, 2]],4,4)==16
assert get_maxgold([[10,20],[30,40]],2,2)==70
assert get_maxgold([[4,9],[3,7]],2,2)==13","def get_maxgold(gold, m, n):
    dp = [[0] * n for _ in range(m)]
    for col in range(n - 1, -1, -1):
        for row in range(m):
            if col == n - 1:
                dp[row][col] = gold[row][col]
            else:
                right = dp[row][col + 1]
                right_up = dp[row - 1][col + 1] if row > 0 else 0
                right_down = dp[row + 1][col + 1] if row < m - 1 else 0
                dp[row][col] = gold[row][col] + max(right, right_up, right_down)
    return max(dp[row][0] for row in range(m))",passed,0.3347
424,deepseek-v4-pro,MoE,Write a function to extract only the rear index element of each string in the given tuple.,"def extract_rear(test_tuple):
  res = list(sub[len(sub) - 1] for sub in test_tuple)
  return (res) ",,"assert extract_rear(('Mers', 'for', 'Vers') ) == ['s', 'r', 's']
assert extract_rear(('Avenge', 'for', 'People') ) == ['e', 'r', 'e']
assert extract_rear(('Gotta', 'get', 'go') ) == ['a', 't', 'o']","def extract_rear(tup):
    return [s[-1] for s in tup]",passed,0.0953
425,deepseek-v4-pro,MoE,Write a function to count the number of sublists containing a particular element.,"def count_element_in_list(list1, x): 
    ctr = 0
    for i in range(len(list1)): 
        if x in list1[i]: 
            ctr+= 1          
    return ctr",,"assert count_element_in_list([[1, 3], [5, 7], [1, 11], [1, 15, 7]],1)==3
assert count_element_in_list([['A', 'B'], ['A', 'C'], ['A', 'D', 'E'], ['B', 'C', 'D']],'A')==3
assert count_element_in_list([['A', 'B'], ['A', 'C'], ['A', 'D', 'E'], ['B', 'C', 'D']],'E')==1","def count_element_in_list(lst, element):
    return sum(1 for sublist in lst if element in sublist)",passed,0.0938
426,deepseek-v4-pro,MoE,Write a function to filter odd numbers using lambda function.,"def filter_oddnumbers(nums):
 odd_nums = list(filter(lambda x: x%2 != 0, nums))
 return odd_nums",,"assert filter_oddnumbers([1, 2, 3, 4, 5, 6, 7, 8, 9, 10])==[1,3,5,7,9]
assert filter_oddnumbers([10,20,45,67,84,93])==[45,67,93]
assert filter_oddnumbers([5,7,9,8,6,4,3])==[5,7,9,3]","def filter_oddnumbers(nums):
    return list(filter(lambda x: x % 2 != 0, nums))",passed,0.2909
427,deepseek-v4-pro,MoE,Write a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format by using regex.,"import re
def change_date_format(dt):
        return re.sub(r'(\d{4})-(\d{1,2})-(\d{1,2})', '\\3-\\2-\\1', dt)",,"assert change_date_format(""2026-01-02"") == '02-01-2026'
assert change_date_format(""2020-11-13"") == '13-11-2020'
assert change_date_format(""2021-04-26"") == '26-04-2021'","import re

def change_date_format(date_str):
    return re.sub(r'(\d{4})-(\d{2})-(\d{2})', r'\3-\2-\1', date_str)",passed,0.4246
428,deepseek-v4-pro,MoE,Write a function to sort the given array by using shell sort.,"def shell_sort(my_list):
    gap = len(my_list) // 2
    while gap > 0:
        for i in range(gap, len(my_list)):
            current_item = my_list[i]
            j = i
            while j >= gap and my_list[j - gap] > current_item:
                my_list[j] = my_list[j - gap]
                j -= gap
            my_list[j] = current_item
        gap //= 2

    return my_list",,"assert shell_sort([12, 23, 4, 5, 3, 2, 12, 81, 56, 95]) == [2, 3, 4, 5, 12, 12, 23, 56, 81, 95]
assert shell_sort([24, 22, 39, 34, 87, 73, 68]) == [22, 24, 34, 39, 68, 73, 87]
assert shell_sort([32, 30, 16, 96, 82, 83, 74]) == [16, 30, 32, 74, 82, 83, 96]","def shell_sort(arr):
    n = len(arr)
    gap = n // 2
    while gap > 0:
        for i in range(gap, n):
            temp = arr[i]
            j = i
            while j >= gap and arr[j - gap] > temp:
                arr[j] = arr[j - gap]
                j -= gap
            arr[j] = temp
        gap //= 2
    return arr",passed,0.5298
429,deepseek-v4-pro,MoE,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(test_tup1, test_tup2):
  res = tuple(ele1 & ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res) ",,"assert and_tuples((10, 4, 6, 9), (5, 2, 3, 3)) == (0, 0, 2, 1)
assert and_tuples((1, 2, 3, 4), (5, 6, 7, 8)) == (1, 2, 3, 0)
assert and_tuples((8, 9, 11, 12), (7, 13, 14, 17)) == (0, 9, 10, 0)","import itertools

def and_tuples(t1, t2):
    return tuple(a & b for a, b in zip(t1, t2))",passed,0.2477
430,deepseek-v4-pro,MoE,Write a function to find the directrix of a parabola.,"def parabola_directrix(a, b, c): 
  directrix=((int)(c - ((b * b) + 1) * 4 * a ))
  return directrix",,"assert parabola_directrix(5,3,2)==-198
assert parabola_directrix(9,8,4)==-2336
assert parabola_directrix(2,4,6)==-130","import math

def parabola_directrix(a, b, c):
    return c - (b**2 - 1) / (4 * a)",AssertionError,0.2224
431,deepseek-v4-pro,MoE,Write a function that takes two lists and returns true if they have at least one common element.,"def common_element(list1, list2):
     result = False
     for x in list1:
         for y in list2:
             if x == y:
                 result = True
                 return result",,"assert common_element([1,2,3,4,5], [5,6,7,8,9])==True
assert common_element([1,2,3,4,5], [6,7,8,9])==None
assert common_element(['a','b','c'], ['d','b','e'])==True","def common_element(list1, list2):
    for item in list1:
        if item in list2:
            return True
    return None",passed,0.1442
432,deepseek-v4-pro,MoE,Write a function to find the median of a trapezium.,"def median_trapezium(base1,base2,height):
 median = 0.5 * (base1+ base2)
 return median",,"assert median_trapezium(15,25,35)==20
assert median_trapezium(10,20,30)==15
assert median_trapezium(6,9,4)==7.5","def median_trapezium(a, b, c):
    return (a + c) / 2",AssertionError,0.2322
433,deepseek-v4-pro,MoE,Write a function to check whether the entered number is greater than the elements of the given array.,"def check_greater(arr, number):
  arr.sort()
  if number > arr[-1]:
    return ('Yes, the entered number is greater than those in the array')
  else:
    return ('No, entered number is less than those in the array')",,"assert check_greater([1, 2, 3, 4, 5], 4) == 'No, entered number is less than those in the array'
assert check_greater([2, 3, 4, 5, 6], 8) == 'Yes, the entered number is greater than those in the array'
assert check_greater([9, 7, 4, 8, 6, 1], 11) == 'Yes, the entered number is greater than those in the array'","def check_greater(arr, num):
    if num > max(arr):
        return 'Yes, the entered number is greater than those in the array'
    else:
        return 'No, entered number is less than those in the array'",passed,0.4958
434,deepseek-v4-pro,MoE,Write a function that matches a string that has an a followed by one or more b's.,"import re
def text_match_one(text):
        patterns = 'ab+?'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return('Not matched!')
",,"assert text_match_one(""ac"")==('Not matched!')
assert text_match_one(""dc"")==('Not matched!')
assert text_match_one(""abba"")==('Found a match!')","import re

def text_match_one(text):
    if re.search(r'ab+', text):
        return 'Found a match!'
    else:
        return 'Not matched!'",passed,0.4765
435,deepseek-v4-pro,MoE,Write a python function to find the last digit of a given number.,"def last_Digit(n) :
    return (n % 10) ",,"assert last_Digit(123) == 3
assert last_Digit(25) == 5
assert last_Digit(30) == 0","def last_Digit(n):
    return abs(n) % 10",passed,0.3095
436,deepseek-v4-pro,MoE,Write a python function to print negative numbers in a list.,"def neg_nos(list1):
  for num in list1: 
    if num < 0: 
       return num ",,"assert neg_nos([-1,4,5,-6]) == -1,-6
assert neg_nos([-1,-2,3,4]) == -1,-2
assert neg_nos([-7,-6,8,9]) == -7,-6","def neg_nos(lst):
    return tuple(x for x in lst if x < 0)",AssertionError,0.3142
437,deepseek-v4-pro,MoE,Write a function to remove odd characters in a string.,"def remove_odd(str1):
 str2 = ''
 for i in range(1, len(str1) + 1):
    if(i % 2 == 0):
        str2 = str2 + str1[i - 1]
 return str2",,"assert remove_odd(""python"")==(""yhn"")
assert remove_odd(""program"")==(""rga"")
assert remove_odd(""language"")==(""agae"")","def remove_odd(s):
    return s[1::2]",passed,0.0442
438,deepseek-v4-pro,MoE,Write a function to count bidirectional tuple pairs.,"def count_bidirectional(test_list):
  res = 0
  for idx in range(0, len(test_list)):
    for iidx in range(idx + 1, len(test_list)):
      if test_list[iidx][0] == test_list[idx][1] and test_list[idx][1] == test_list[iidx][0]:
        res += 1
  return (str(res)) ",,"assert count_bidirectional([(5, 6), (1, 2), (6, 5), (9, 1), (6, 5), (2, 1)] ) == '3'
assert count_bidirectional([(5, 6), (1, 3), (6, 5), (9, 1), (6, 5), (2, 1)] ) == '2'
assert count_bidirectional([(5, 6), (1, 2), (6, 5), (9, 2), (6, 5), (2, 1)] ) == '4'","from collections import Counter

def count_bidirectional(pairs):
    normalized = [tuple(sorted(p)) for p in pairs]
    counts = Counter(normalized)
    total = sum(v // 2 for v in counts.values())
    return str(total)",AssertionError,0.1082
439,deepseek-v4-pro,MoE,Write a function to convert a list of multiple integers into a single integer.,"def multiple_to_single(L):
  x = int("""".join(map(str, L)))
  return x",,"assert multiple_to_single([11, 33, 50])==113350
assert multiple_to_single([-1,2,3,4,5,6])==-123456
assert multiple_to_single([10,15,20,25])==10152025","def multiple_to_single(lst):
    if not lst:
        return 0
    sign = -1 if lst[0] < 0 else 1
    first = abs(lst[0])
    result = str(first)
    for num in lst[1:]:
        result += str(abs(num))
    return sign * int(result)",passed,0.1958
440,deepseek-v4-pro,MoE,Write a function to find all adverbs and their positions in a given sentence.,"import re
def find_adverb_position(text):
 for m in re.finditer(r""\w+ly"", text):
    return (m.start(), m.end(), m.group(0))",,"assert find_adverb_position(""clearly!! we can see the sky"")==(0, 7, 'clearly')
assert find_adverb_position(""seriously!! there are many roses"")==(0, 9, 'seriously')
assert find_adverb_position(""unfortunately!! sita is going to home"")==(0, 13, 'unfortunately')","import re

def find_adverb_position(text):
    match = re.search(r'\b(\w+ly)\b', text)
    if match:
        start = match.start()
        end = match.end()
        return (start, end, match.group(1))
    return None",passed,0.4498
